Index,Anime Index,Status,Viewers,Rating
15214,3819,Watching,7,3.44
15215,3819,To-Watch,473,3.44
15216,3819,Dropped,15,3.44
15217,3820,Watched,831,3.442
15218,3820,Watching,632,3.442
15219,3820,To-Watch,1512,3.442
15220,3820,Dropped,188,3.442
15221,3821,Watched,513,3.44
15222,3821,Watching,3,3.44
15223,3821,To-Watch,120,3.44
15224,3821,Dropped,4,3.44
15225,3822,Watched,126,3.44
15226,3822,Watching,52,3.44
15227,3822,To-Watch,231,3.44
15228,3822,Dropped,23,3.44
15229,3823,Watched,415,3.441
15230,3823,Watching,12,3.441
15231,3823,To-Watch,229,3.441
15232,3823,Dropped,9,3.441
15233,3824,Watched,292,3.439
15234,3824,Watching,5,3.439
15235,3824,To-Watch,314,3.439
15236,3824,Dropped,12,3.439
15237,3825,Watched,119,3.439
15238,3825,Watching,6,3.439
15239,3825,To-Watch,246,3.439
15240,3825,Dropped,4,3.439
15241,3826,Watched,3889,3.439
15242,3826,Watching,464,3.439
15243,3826,To-Watch,2406,3.439
15244,3826,Dropped,514,3.439
15245,3827,Watched,926,3.437
15246,3827,Watching,688,3.437
15247,3827,To-Watch,2299,3.437
15248,3827,Dropped,200,3.437
15249,3828,Watched,71,3.439
15250,3828,Watching,10,3.439
15251,3828,To-Watch,94,3.439
15252,3828,Dropped,13,3.439
15253,3829,Watched,807,3.438
15254,3829,Watching,26,3.438
15255,3829,To-Watch,250,3.438
15256,3829,Dropped,44,3.438
15257,3830,Watched,94,3.438
15258,3830,Watching,20,3.438
15259,3830,To-Watch,380,3.438
15260,3830,Dropped,18,3.438
15261,3831,Watched,868,3.438
15262,3831,Watching,39,3.438
15263,3831,To-Watch,772,3.438
15264,3831,Dropped,31,3.438
15265,3832,Watched,1799,3.438
15266,3832,Watching,366,3.438
15267,3832,To-Watch,1151,3.438
15268,3832,Dropped,262,3.438
15269,3833,Watched,262,3.437
15270,3833,Watching,8,3.437
15271,3833,To-Watch,434,3.437
15272,3833,Dropped,17,3.437
15273,3834,Watched,1056,3.437
15274,3834,Watching,155,3.437
15275,3834,To-Watch,1016,3.437
15276,3834,Dropped,197,3.437
15277,3835,Watched,645,3.437
15278,3835,Watching,46,3.437
15279,3835,To-Watch,660,3.437
15280,3835,Dropped,27,3.437
15281,3836,Watched,10471,3.437
15282,3836,Watching,1345,3.437
15283,3836,To-Watch,5754,3.437
15284,3836,Dropped,2143,3.437
15285,3837,Watched,6300,3.437
15286,3837,Watching,985,3.437
15287,3837,To-Watch,4840,3.437
15288,3837,Dropped,1037,3.437
15289,3838,Watched,1991,3.436
15290,3838,Watching,36,3.436
15291,3838,To-Watch,1160,3.436
15292,3838,Dropped,21,3.436
15293,3839,Watched,948,3.436
15294,3839,Watching,129,3.436
15295,3839,To-Watch,1046,3.436
15296,3839,Dropped,108,3.436
15297,3840,Watched,9413,3.435
15298,3840,Watching,76,3.435
15299,3840,To-Watch,2658,3.435
15300,3840,Dropped,115,3.435
15301,3841,Watched,5660,3.434
15302,3841,Watching,535,3.434
15303,3841,To-Watch,2155,3.434
15304,3841,Dropped,442,3.434
15305,3842,Watched,1783,3.435
15306,3842,Watching,127,3.435
15307,3842,To-Watch,1603,3.435
15308,3842,Dropped,199,3.435
15309,3843,Watched,483,3.435
15310,3843,Watching,134,3.435
15311,3843,To-Watch,835,3.435
15312,3843,Dropped,48,3.435
15313,3844,Watched,1915,3.435
15314,3844,Watching,24,3.435
15315,3844,To-Watch,717,3.435
15316,3844,Dropped,18,3.435
15317,3845,Watched,114,3.434
15318,3845,Watching,0,3.434
15319,3845,To-Watch,27,3.434
15320,3845,Dropped,1,3.434
15321,3846,Watched,443,3.429
15322,3846,Watching,20,3.429
15323,3846,To-Watch,594,3.429
15324,3846,Dropped,11,3.429
15325,3847,Watched,2669,3.434
15326,3847,Watching,285,3.434
15327,3847,To-Watch,1834,3.434
15328,3847,Dropped,312,3.434
15329,3848,Watched,1443,3.435
15330,3848,Watching,65,3.435
15331,3848,To-Watch,1086,3.435
15332,3848,Dropped,28,3.435
15333,3849,Watched,4590,3.432
15334,3849,Watching,572,3.432
15335,3849,To-Watch,2146,3.432
15336,3849,Dropped,247,3.432
15337,3850,Watched,614,3.433
15338,3850,Watching,47,3.433
15339,3850,To-Watch,219,3.433
15340,3850,Dropped,20,3.433
15341,3851,Watched,3874,3.434
15342,3851,Watching,206,3.434
15343,3851,To-Watch,1012,3.434
15344,3851,Dropped,88,3.434
15345,3852,Watched,54,3.433
15346,3852,Watching,0,3.433
15347,3852,To-Watch,121,3.433
15348,3852,Dropped,2,3.433
15349,3853,Watching,55,3.433
15350,3853,To-Watch,99,3.433
15351,3853,Dropped,0,3.433
15352,3854,Watched,9252,3.433
15353,3854,Watching,637,3.433
15354,3854,To-Watch,4666,3.433
15355,3854,Dropped,1086,3.433
15356,3855,Watched,244,3.432
15357,3855,Watching,17,3.432
15358,3855,To-Watch,293,3.432
15359,3855,Dropped,17,3.432
15360,3856,Watched,19,3.432
15361,3856,Watching,4,3.432
15362,3856,To-Watch,36,3.432
15363,3856,Dropped,0,3.432
15364,3857,Watched,580,3.432
15365,3857,Watching,24,3.432
15366,3857,To-Watch,987,3.432
15367,3857,Dropped,8,3.432
15368,3858,Watched,1134,3.436
15369,3858,Watching,720,3.436
15370,3858,To-Watch,2545,3.436
15371,3858,Dropped,270,3.436
15372,3859,Watched,1174,3.431
15373,3859,Watching,204,3.431
15374,3859,To-Watch,1335,3.431
15375,3859,Dropped,147,3.431
15376,3860,Watched,710,3.431
15377,3860,Watching,67,3.431
15378,3860,To-Watch,640,3.431
15379,3860,Dropped,15,3.431
15380,3861,Watched,1246,3.431
15381,3861,Watching,43,3.431
15382,3861,To-Watch,777,3.431
15383,3861,Dropped,34,3.431
15384,3862,Watched,1536,3.432
15385,3862,Watching,53,3.432
15386,3862,To-Watch,1378,3.432
15387,3862,Dropped,88,3.432
15388,3863,Watched,9936,3.43
15389,3863,Watching,33,3.43
15390,3863,To-Watch,1327,3.43
15391,3863,Dropped,23,3.43
15392,3864,Watched,727,3.429
15393,3864,Watching,141,3.429
15394,3864,To-Watch,692,3.429
15395,3864,Dropped,129,3.429
15396,3865,Watched,1693,3.431
15397,3865,Watching,1000,3.431
15398,3865,To-Watch,3175,3.431
15399,3865,Dropped,700,3.431
15400,3866,Watched,1650,3.43
15401,3866,Watching,18,3.43
15402,3866,To-Watch,710,3.43
15403,3866,Dropped,18,3.43
15404,3867,Watched,2654,3.43
15405,3867,Watching,47,3.43
15406,3867,To-Watch,908,3.43
15407,3867,Dropped,13,3.43
15408,3868,Watched,169,3.483
15409,3868,Watching,15,3.483
15410,3868,To-Watch,120,3.483
15411,3868,Dropped,2,3.483
15412,3869,Watching,82,3.43
15413,3869,To-Watch,86,3.43
15414,3869,Dropped,26,3.43
15415,3870,Watched,3282,3.429
15416,3870,Watching,657,3.429
15417,3870,To-Watch,1815,3.429
15418,3870,Dropped,571,3.429
15419,3871,Watched,106,3.429
15420,3871,Watching,9,3.429
15421,3871,To-Watch,121,3.429
15422,3871,Dropped,2,3.429
15423,3872,Watched,438,3.429
15424,3872,Watching,8,3.429
15425,3872,To-Watch,255,3.429
15426,3872,Dropped,10,3.429
15427,3873,Watched,311,3.433
15428,3873,Watching,14,3.433
15429,3873,To-Watch,391,3.433
15430,3873,Dropped,5,3.433
15431,3874,Watched,155,3.429
15432,3874,Watching,8,3.429
15433,3874,To-Watch,60,3.429
15434,3874,Dropped,24,3.429
15435,3875,Watched,42905,3.428
15436,3875,Watching,119,3.428
15437,3875,To-Watch,3162,3.428
15438,3875,Dropped,96,3.428
15439,3876,Watched,151,3.428
15440,3876,Watching,6,3.428
15441,3876,To-Watch,176,3.428
15442,3876,Dropped,8,3.428
15443,3877,Watched,762,3.428
15444,3877,Watching,26,3.428
15445,3877,To-Watch,692,3.428
15446,3877,Dropped,63,3.428
15447,3878,Watched,665,3.428
15448,3878,Watching,151,3.428
15449,3878,To-Watch,1769,3.428
15450,3878,Dropped,186,3.428
15451,3879,Watched,12293,3.427
15452,3879,Watching,1119,3.427
15453,3879,To-Watch,4841,3.427
15454,3879,Dropped,1006,3.427
15455,3880,Watched,201,3.427
15456,3880,Watching,9,3.427
15457,3880,To-Watch,244,3.427
15458,3880,Dropped,5,3.427
15459,3881,Watched,1996,3.427
15460,3881,Watching,166,3.427
15461,3881,To-Watch,1007,3.427
15462,3881,Dropped,71,3.427
15463,3882,Watched,7343,3.427
15464,3882,Watching,59,3.427
15465,3882,To-Watch,2351,3.427
15466,3882,Dropped,32,3.427
15467,3883,Watched,11305,3.426
15468,3883,Watching,799,3.426
15469,3883,To-Watch,3655,3.426
15470,3883,Dropped,580,3.426
15471,3884,Watched,781,3.426
15472,3884,Watching,397,3.426
15473,3884,To-Watch,1498,3.426
15474,3884,Dropped,60,3.426
15475,3885,Watched,3881,3.426
15476,3885,Watching,28,3.426
15477,3885,To-Watch,1397,3.426
15478,3885,Dropped,28,3.426
15479,3886,Watched,489,3.426
15480,3886,Watching,21,3.426
15481,3886,To-Watch,409,3.426
15482,3886,Dropped,12,3.426
15483,3887,Watched,2107,3.426
15484,3887,Watching,234,3.426
15485,3887,To-Watch,1273,3.426
15486,3887,Dropped,96,3.426
15487,3888,Watched,23,3.425
15488,3888,Watching,11,3.425
15489,3888,To-Watch,67,3.425
15490,3888,Dropped,4,3.425
15491,3889,Watched,5476,3.425
15492,3889,Watching,571,3.425
15493,3889,To-Watch,2576,3.425
15494,3889,Dropped,646,3.425
15495,3890,Watched,30,3.425
15496,3890,Watching,0,3.425
15497,3890,To-Watch,29,3.425
15498,3890,Dropped,1,3.425
15499,3891,Watched,40033,3.425
15500,3891,Watching,134,3.425
15501,3891,To-Watch,3350,3.425
15502,3891,Dropped,93,3.425
15503,3892,Watched,547,3.425
15504,3892,Watching,3,3.425
15505,3892,To-Watch,150,3.425
15506,3892,Dropped,2,3.425
15507,3893,Watched,26,3.424
15508,3893,Watching,3,3.424
15509,3893,To-Watch,23,3.424
15510,3893,Dropped,3,3.424
15511,3894,Watched,2744,3.424
15512,3894,Watching,30,3.424
15513,3894,To-Watch,1301,3.424
15514,3894,Dropped,24,3.424
15515,3895,Watched,4541,3.424
15516,3895,Watching,51,3.424
15517,3895,To-Watch,1179,3.424
15518,3895,Dropped,23,3.424
15519,3896,Watched,5052,3.424
15520,3896,Watching,230,3.424
15521,3896,To-Watch,3254,3.424
15522,3896,Dropped,130,3.424
15523,3897,Watched,6308,3.422
15524,3897,Watching,595,3.422
15525,3897,To-Watch,2677,3.422
15526,3897,Dropped,436,3.422
15527,3898,Watched,11778,3.424
15528,3898,Watching,675,3.424
15529,3898,To-Watch,3764,3.424
15530,3898,Dropped,601,3.424
15531,3899,Watched,12215,3.423
15532,3899,Watching,897,3.423
15533,3899,To-Watch,3799,3.423
15534,3899,Dropped,791,3.423
15535,3900,Watched,6995,3.423
15536,3900,Watching,799,3.423
15537,3900,To-Watch,4198,3.423
15538,3900,Dropped,1050,3.423
15539,3901,Watched,715,3.423
15540,3901,Watching,174,3.423
15541,3901,To-Watch,778,3.423
15542,3901,Dropped,96,3.423
15543,3902,Watched,622,3.422
15544,3902,Watching,5,3.422
15545,3902,To-Watch,410,3.422
15546,3902,Dropped,8,3.422
15547,3903,Watched,13047,3.423
15548,3903,Watching,466,3.423
15549,3903,To-Watch,4758,3.423
15550,3903,Dropped,331,3.423
15551,3904,Watched,1716,3.422
15552,3904,Watching,443,3.422
15553,3904,To-Watch,1623,3.422
15554,3904,Dropped,344,3.422
15555,3905,Watched,2827,3.422
15556,3905,Watching,94,3.422
15557,3905,To-Watch,703,3.422
15558,3905,Dropped,161,3.422
15559,3906,Watched,78,3.421
15560,3906,Watching,9,3.421
15561,3906,To-Watch,125,3.421
15562,3906,Dropped,7,3.421
15563,3907,Watched,572,3.421
15564,3907,Watching,5,3.421
15565,3907,To-Watch,129,3.421
15566,3907,Dropped,7,3.421
15567,3908,Watched,1576,3.421
15568,3908,Watching,110,3.421
15569,3908,To-Watch,590,3.421
15570,3908,Dropped,124,3.421
15571,3909,Watched,4457,3.421
15572,3909,Watching,287,3.421
15573,3909,To-Watch,2879,3.421
15574,3909,Dropped,184,3.421
15575,3910,Watched,3302,3.421
15576,3910,Watching,29,3.421
15577,3910,To-Watch,1025,3.421
15578,3910,Dropped,18,3.421
15579,3911,Watched,69,3.445
15580,3911,Watching,5,3.445
15581,3911,To-Watch,137,3.445
15582,3911,Dropped,12,3.445
15583,3912,Watched,4623,3.418
15584,3912,Watching,1035,3.418
15585,3912,To-Watch,3359,3.418
15586,3912,Dropped,622,3.418
15587,3913,Watched,894,3.42
15588,3913,Watching,15,3.42
15589,3913,To-Watch,423,3.42
15590,3913,Dropped,8,3.42
15591,3914,Watched,292,3.42
15592,3914,Watching,15,3.42
15593,3914,To-Watch,510,3.42
15594,3914,Dropped,8,3.42
15595,3915,Watched,329,3.408
15596,3915,Watching,1,3.408
15597,3915,To-Watch,82,3.408
15598,3915,Dropped,1,3.408
15599,3916,Watched,275,3.42
15600,3916,Watching,12,3.42
15601,3916,To-Watch,338,3.42
15602,3916,Dropped,7,3.42
15603,3917,Watched,1797,3.42
15604,3917,Watching,119,3.42
15605,3917,To-Watch,1807,3.42
15606,3917,Dropped,171,3.42
15607,3918,Watched,354,3.416
15608,3918,Watching,1,3.416
15609,3918,To-Watch,136,3.416
15610,3918,Dropped,2,3.416
15611,3919,Watched,485,3.419
15612,3919,Watching,32,3.419
15613,3919,To-Watch,245,3.419
15614,3919,Dropped,27,3.419
15615,3920,Watched,796,3.419
15616,3920,Watching,71,3.419
15617,3920,To-Watch,649,3.419
15618,3920,Dropped,74,3.419
15619,3921,Watched,1586,3.419
15620,3921,Watching,64,3.419
15621,3921,To-Watch,808,3.419
15622,3921,Dropped,41,3.419
15623,3922,Watched,789,3.419
15624,3922,Watching,17,3.419
15625,3922,To-Watch,444,3.419
15626,3922,Dropped,43,3.419
15627,3923,Watched,2532,3.419
15628,3923,Watching,646,3.419
15629,3923,To-Watch,1605,3.419
15630,3923,Dropped,423,3.419
15631,3924,Watched,68,3.418
15632,3924,Watching,5,3.418
15633,3924,To-Watch,90,3.418
15634,3924,Dropped,8,3.418
15635,3925,Watched,2177,3.418
15636,3925,Watching,178,3.418
15637,3925,To-Watch,1164,3.418
15638,3925,Dropped,195,3.418
15639,3926,Watched,48,3.418
15640,3926,Watching,8,3.418
15641,3926,To-Watch,180,3.418
15642,3926,Dropped,3,3.418
15643,3927,Watched,1662,3.419
15644,3927,Watching,321,3.419
15645,3927,To-Watch,3966,3.419
15646,3927,Dropped,95,3.419
15647,3928,Watched,99,3.417
15648,3928,Watching,1,3.417
15649,3928,To-Watch,17,3.417
15650,3928,Dropped,0,3.417
15651,3929,Watched,1177,3.417
15652,3929,Watching,44,3.417
15653,3929,To-Watch,1619,3.417
15654,3929,Dropped,23,3.417
15655,3930,Watched,16937,3.417
15656,3930,Watching,53,3.417
15657,3930,To-Watch,2320,3.417
15658,3930,Dropped,45,3.417
15659,3931,Watched,105,3.417
15660,3931,Watching,3,3.417
15661,3931,To-Watch,53,3.417
15662,3931,Dropped,2,3.417
15663,3932,Watched,3649,3.416
15664,3932,Watching,84,3.416
15665,3932,To-Watch,2254,3.416
15666,3932,Dropped,80,3.416
15667,3933,Watched,262,3.416
15668,3933,Watching,21,3.416
15669,3933,To-Watch,193,3.416
15670,3933,Dropped,27,3.416
15671,3934,Watched,20,3.416
15672,3934,Watching,1,3.416
15673,3934,To-Watch,41,3.416
15674,3934,Dropped,0,3.416
15675,3935,Watched,234,3.416
15676,3935,Watching,32,3.416
15677,3935,To-Watch,758,3.416
15678,3935,Dropped,7,3.416
15679,3936,Watched,145,3.415
15680,3936,Watching,51,3.415
15681,3936,To-Watch,168,3.415
15682,3936,Dropped,24,3.415
15683,3937,Watched,3419,3.415
15684,3937,Watching,595,3.415
15685,3937,To-Watch,4201,3.415
15686,3937,Dropped,615,3.415
15687,3938,Watched,666,3.415
15688,3938,Watching,30,3.415
15689,3938,To-Watch,368,3.415
15690,3938,Dropped,12,3.415
15691,3939,Watched,177,3.415
15692,3939,Watching,5,3.415
15693,3939,To-Watch,74,3.415
15694,3939,Dropped,21,3.415
15695,3940,Watched,1497,3.415
15696,3940,Watching,93,3.415
15697,3940,To-Watch,709,3.415
15698,3940,Dropped,43,3.415
15699,3941,Watching,80,3.414
15700,3941,To-Watch,172,3.414
15701,3941,Dropped,26,3.414
15702,3942,Watched,2153,3.414
15703,3942,Watching,36,3.414
15704,3942,To-Watch,1105,3.414
15705,3942,Dropped,21,3.414
15706,3943,Watching,4514,3.428
15707,3943,To-Watch,2895,3.428
15708,3943,Dropped,267,3.428
15709,3944,Watched,21,3.414
15710,3944,Watching,2,3.414
15711,3944,To-Watch,35,3.414
15712,3944,Dropped,2,3.414
15713,3945,Watched,686,3.414
15714,3945,Watching,23,3.414
15715,3945,To-Watch,742,3.414
15716,3945,Dropped,31,3.414
15717,3946,Watched,4649,3.414
15718,3946,Watching,1157,3.414
15719,3946,To-Watch,2779,3.414
15720,3946,Dropped,962,3.414
15721,3947,Watched,1240,3.413
15722,3947,Watching,109,3.413
15723,3947,To-Watch,1368,3.413
15724,3947,Dropped,151,3.413
15725,3948,Watched,177,3.413
15726,3948,Watching,7,3.413
15727,3948,To-Watch,145,3.413
15728,3948,Dropped,5,3.413
15729,3949,Watched,91,3.417
15730,3949,Watching,30,3.417
15731,3949,To-Watch,206,3.417
15732,3949,Dropped,29,3.417
15733,3950,Watched,813,3.413
15734,3950,Watching,75,3.413
15735,3950,To-Watch,382,3.413
15736,3950,Dropped,116,3.413
15737,3951,Watched,6866,3.412
15738,3951,Watching,51,3.412
15739,3951,To-Watch,1732,3.412
15740,3951,Dropped,56,3.412
15741,3952,Watched,6552,3.412
15742,3952,Watching,848,3.412
15743,3952,To-Watch,3644,3.412
15744,3952,Dropped,848,3.412
15745,3953,Watched,3166,3.412
15746,3953,Watching,61,3.412
15747,3953,To-Watch,1089,3.412
15748,3953,Dropped,93,3.412
15749,3954,Watched,11787,3.41
15750,3954,Watching,30,3.41
15751,3954,To-Watch,1444,3.41
15752,3954,Dropped,31,3.41
15753,3955,Watched,602,3.411
15754,3955,Watching,19,3.411
15755,3955,To-Watch,489,3.411
15756,3955,Dropped,20,3.411
15757,3956,Watched,327,3.411
15758,3956,Watching,10,3.411
15759,3956,To-Watch,276,3.411
15760,3956,Dropped,6,3.411
15761,3957,Watched,2257,3.411
15762,3957,Watching,169,3.411
15763,3957,To-Watch,2189,3.411
15764,3957,Dropped,245,3.411
15765,3958,Watched,6632,3.411
15766,3958,Watching,55,3.411
15767,3958,To-Watch,2721,3.411
15768,3958,Dropped,43,3.411
15769,3959,Watched,222,3.41
15770,3959,Watching,16,3.41
15771,3959,To-Watch,375,3.41
15772,3959,Dropped,7,3.41
15773,3960,Watched,33,3.41
15774,3960,Watching,5,3.41
15775,3960,To-Watch,65,3.41
15776,3960,Dropped,3,3.41
15777,3961,Watched,518,3.41
15778,3961,Watching,9,3.41
15779,3961,To-Watch,421,3.41
15780,3961,Dropped,12,3.41
15781,3962,Watched,6175,3.41
15782,3962,Watching,696,3.41
15783,3962,To-Watch,3517,3.41
15784,3962,Dropped,796,3.41
15785,3963,Watched,483,3.409
15786,3963,Watching,14,3.409
15787,3963,To-Watch,667,3.409
15788,3963,Dropped,22,3.409
15789,3964,Watched,2207,3.409
15790,3964,Watching,338,3.409
15791,3964,To-Watch,2434,3.409
15792,3964,Dropped,272,3.409
15793,3965,Watched,6155,3.409
15794,3965,Watching,1867,3.409
15795,3965,To-Watch,1859,3.409
15796,3965,Dropped,1410,3.409
15797,3966,Watched,9794,3.408
15798,3966,Watching,649,3.408
15799,3966,To-Watch,2932,3.408
15800,3966,Dropped,534,3.408
15801,3967,Watched,2591,3.408
15802,3967,Watching,92,3.408
15803,3967,To-Watch,1879,3.408
15804,3967,Dropped,132,3.408
15805,3968,Watched,1504,3.408
15806,3968,Watching,204,3.408
15807,3968,To-Watch,576,3.408
15808,3968,Dropped,99,3.408
15809,3969,Watched,27483,3.408
15810,3969,Watching,45,3.408
15811,3969,To-Watch,1729,3.408
15812,3969,Dropped,39,3.408
15813,3970,Watched,4524,3.409
15814,3970,Watching,995,3.409
15815,3970,To-Watch,4512,3.409
15816,3970,Dropped,926,3.409
15817,3971,Watched,3141,3.407
15818,3971,Watching,23,3.407
15819,3971,To-Watch,969,3.407
15820,3971,Dropped,20,3.407
15821,3972,Watched,178,3.407
15822,3972,Watching,20,3.407
15823,3972,To-Watch,302,3.407
15824,3972,Dropped,5,3.407
15825,3973,Watched,308,3.407
15826,3973,Watching,9,3.407
15827,3973,To-Watch,128,3.407
15828,3973,Dropped,24,3.407
15829,3974,Watched,1475,3.407
15830,3974,Watching,74,3.407
15831,3974,To-Watch,715,3.407
15832,3974,Dropped,138,3.407
15833,3975,Watched,1571,3.407
15834,3975,Watching,16,3.407
15835,3975,To-Watch,499,3.407
15836,3975,Dropped,8,3.407
15837,3976,Watched,126,3.406
15838,3976,Watching,4,3.406
15839,3976,To-Watch,53,3.406
15840,3976,Dropped,2,3.406
15841,3977,Watched,3376,3.406
15842,3977,Watching,132,3.406
15843,3977,To-Watch,909,3.406
15844,3977,Dropped,56,3.406
15845,3978,Watched,0,3.406
15846,3978,Watching,0,3.406
15847,3978,To-Watch,0,3.406
15848,3978,Dropped,0,3.406
15849,3979,Watched,1231,3.405
15850,3979,Watching,22,3.405
15851,3979,To-Watch,604,3.405
15852,3979,Dropped,19,3.405
15853,3980,Watched,24926,3.405
15854,3980,Watching,186,3.405
15855,3980,To-Watch,6014,3.405
15856,3980,Dropped,229,3.405
15857,3981,Watched,44,3.405
15858,3981,Watching,7,3.405
15859,3981,To-Watch,51,3.405
15860,3981,Dropped,9,3.405
15861,3982,Watched,25,3.405
15862,3982,Watching,0,3.405
15863,3982,To-Watch,10,3.405
15864,3982,Dropped,0,3.405
15865,3983,Watched,637,3.404
15866,3983,Watching,8,3.404
15867,3983,To-Watch,449,3.404
15868,3983,Dropped,6,3.404
15869,3984,Watched,7717,3.404
15870,3984,Watching,71,3.404
15871,3984,To-Watch,1570,3.404
15872,3984,Dropped,97,3.404
15873,3985,Watched,53,3.404
15874,3985,Watching,99,3.404
15875,3985,To-Watch,401,3.404
15876,3985,Dropped,17,3.404
15877,3986,Watched,15206,3.404
15878,3986,Watching,751,3.404
15879,3986,To-Watch,3901,3.404
15880,3986,Dropped,1040,3.404
15881,3987,Watched,543,3.403
15882,3987,Watching,15,3.403
15883,3987,To-Watch,265,3.403
15884,3987,Dropped,4,3.403
15885,3988,Watched,2443,3.403
15886,3988,Watching,53,3.403
15887,3988,To-Watch,1782,3.403
15888,3988,Dropped,67,3.403
15889,3989,Watched,209,3.403
15890,3989,Watching,57,3.403
15891,3989,To-Watch,196,3.403
15892,3989,Dropped,21,3.403
15893,3990,Watched,904,3.402
15894,3990,Watching,185,3.402
15895,3990,To-Watch,925,3.402
15896,3990,Dropped,118,3.402
15897,3991,Watched,815,3.402
15898,3991,Watching,9,3.402
15899,3991,To-Watch,174,3.402
15900,3991,Dropped,12,3.402
15901,3992,Watched,37,3.402
15902,3992,Watching,3,3.402
15903,3992,To-Watch,66,3.402
15904,3992,Dropped,1,3.402
15905,3993,Watched,391,3.416
15906,3993,Watching,99,3.416
15907,3993,To-Watch,732,3.416
15908,3993,Dropped,60,3.416
15909,3994,Watched,6932,3.401
15910,3994,Watching,777,3.401
15911,3994,To-Watch,2768,3.401
15912,3994,Dropped,995,3.401
15913,3995,Watched,7304,3.401
15914,3995,Watching,798,3.401
15915,3995,To-Watch,3454,3.401
15916,3995,Dropped,709,3.401
15917,3996,Watched,477,3.401
15918,3996,Watching,40,3.401
15919,3996,To-Watch,204,3.401
15920,3996,Dropped,23,3.401
15921,3997,Watched,7421,3.401
15922,3997,Watching,1121,3.401
15923,3997,To-Watch,3507,3.401
15924,3997,Dropped,1130,3.401
15925,3998,Watched,874,3.401
15926,3998,Watching,10,3.401
15927,3998,To-Watch,188,3.401
15928,3998,Dropped,6,3.401
15929,3999,Watched,34,3.4
15930,3999,Watching,1,3.4
15931,3999,To-Watch,28,3.4
15932,3999,Dropped,1,3.4
15933,4000,Watched,10232,3.4
15934,4000,Watching,485,3.4
15935,4000,To-Watch,3893,3.4
15936,4000,Dropped,948,3.4
